date,balance_max_abs,soc_equation_max_abs,soc_min,soc_max,charge_max,discharge_max,negative_min,simultaneous_max,pass
2025-04-01,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,772.0364500000,0.0000000000,0.0000000000,True
2025-04-02,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,788.4129166667,0.0000000000,0.0000000000,True
2025-04-03,0.0000000000,0.0000000000,1414.9004232767,10800.0000000000,833.3333333333,779.5462500000,0.0000000000,0.0000000000,True
2025-04-04,0.0000000000,0.0000000000,1756.7577579340,10800.0000000000,833.3333333333,503.5033333333,0.0000000000,0.0000000000,True
2025-04-05,0.0000000000,0.0000000000,1581.1982864209,10800.0000000000,833.3333333333,487.7073833333,0.0000000000,0.0000000000,True
2025-04-06,0.0000000000,0.0000000000,1241.5845661775,10800.0000000000,833.3333333333,772.5316666667,0.0000000000,0.0000000000,True
2025-04-07,0.0000000000,0.0000000000,1350.9797391708,10800.0000000000,833.3333333333,735.0190166667,0.0000000000,0.0000000000,True
2025-04-08,0.0000000000,0.0000000000,1214.7602495913,10800.0000000000,833.3333333333,746.5050000000,0.0000000000,0.0000000000,True
2025-04-09,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,749.6552500000,0.0000000000,0.0000000000,True
2025-04-10,0.0000000000,0.0000000000,1373.3817943595,10800.0000000000,833.3333333333,766.9669166667,0.0000000000,0.0000000000,True
2025-04-11,0.0000000000,0.0000000000,1711.2966735351,10800.0000000000,833.3333333333,493.1533333333,0.0000000000,0.0000000000,True
2025-04-12,0.0000000000,0.0000000000,1748.2025922801,10800.0000000000,833.3333333333,476.1539333333,0.0000000000,0.0000000000,True
2025-04-13,0.0000000000,0.0000000000,1301.0541120534,10800.0000000000,833.3333333333,748.9800000000,0.0000000000,0.0000000000,True
2025-04-14,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,759.3166666667,0.0000000000,0.0000000000,True
2025-04-15,0.0000000000,0.0000000000,1441.3586688139,10800.0000000000,833.3333333333,751.0735833333,0.0000000000,0.0000000000,True
2025-04-16,0.0000000000,0.0000000000,1500.1055103796,10800.0000000000,833.3333333333,730.5316666667,0.0000000000,0.0000000000,True
2025-04-17,0.0000000000,0.0000000000,1371.8222580236,10800.0000000000,833.3333333333,750.8766666667,0.0000000000,0.0000000000,True
2025-04-18,0.0000000000,0.0000000000,1765.7569736665,10800.0000000000,833.3333333333,475.2600000000,0.0000000000,0.0000000000,True
2025-04-19,0.0000000000,0.0000000000,1754.1965694804,10800.0000000000,833.3333333333,475.2686500000,0.0000000000,0.0000000000,True
2025-04-20,0.0000000000,0.0000000000,1594.9517153002,10800.0000000000,833.3333333333,721.5449000000,0.0000000000,0.0000000000,True
2025-04-21,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,741.0165500000,0.0000000000,0.0000000000,True
2025-04-22,0.0000000000,0.0000000000,1595.1927197402,10800.0000000000,833.3333333333,736.1570333333,0.0000000000,0.0000000000,True
2025-04-23,0.0000000000,0.0000000000,1542.3591984463,10800.0000000000,833.3333333333,748.3694500000,0.0000000000,0.0000000000,True
2025-04-24,0.0000000000,0.0000000000,1473.4377629372,10800.0000000000,833.3333333333,745.5016666667,0.0000000000,0.0000000000,True
2025-04-25,0.0000000000,0.0000000000,1663.1767777778,10800.0000000000,833.3333333333,490.2083333333,0.0000000000,0.0000000000,True
2025-04-26,0.0000000000,0.0000000000,1533.2759399600,10800.0000000000,833.3333333333,484.1332333333,0.0000000000,0.0000000000,True
2025-04-27,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,733.8631166667,0.0000000000,0.0000000000,True
2025-04-28,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,697.8383333333,0.0000000000,0.0000000000,True
2025-04-29,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,748.9916666667,0.0000000000,0.0000000000,True
2025-04-30,0.0000000000,0.0000000000,1283.3687693016,10800.0000000000,833.3333333333,746.8378333333,0.0000000000,0.0000000000,True
2025-05-01,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,819.6148166667,0.0000000000,0.0000000000,True
2025-05-02,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,546.4155500000,0.0000000000,0.0000000000,True
2025-05-03,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,572.5083333333,0.0000000000,0.0000000000,True
2025-05-04,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,803.8746000000,0.0000000000,0.0000000000,True
2025-05-05,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,809.2416833333,0.0000000000,0.0000000000,True
2025-05-06,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,814.2691666667,0.0000000000,0.0000000000,True
2025-05-07,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.0116666667,0.0000000000,0.0000000000,True
2025-05-08,0.0000000000,0.0000000000,1680.7076936958,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-05-09,0.0000000000,0.0000000000,2237.8768677075,10800.0000000000,833.3333333333,560.7918000000,0.0000000000,0.0000000000,True
2025-05-10,0.0000000000,0.0000000000,2294.3435907884,10800.0000000000,833.3333333333,554.0049500000,0.0000000000,0.0000000000,True
2025-05-11,0.0000000000,0.0000000000,1571.2166764744,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-05-12,0.0000000000,0.0000000000,1686.7513762936,10800.0000000000,833.3333333333,819.3645333333,0.0000000000,0.0000000000,True
2025-05-13,0.0000000000,0.0000000000,1656.7914480722,10800.0000000000,833.3333333333,825.4812333333,0.0000000000,0.0000000000,True
2025-05-14,0.0000000000,0.0000000000,1925.7449892515,10800.0000000000,833.3333333333,816.3005938343,0.0000000000,0.0000000000,True
2025-05-15,0.0000000000,0.0000000000,2340.9390594958,10800.0000000000,833.3333333333,801.5756502209,0.0000000000,0.0000000000,True
2025-05-16,0.0000000000,0.0000000000,2359.0835473338,10800.0000000000,833.3333333333,566.1133333333,0.0000000000,0.0000000000,True
2025-05-17,0.0000000000,0.0000000000,1875.8195727918,10800.0000000000,833.3333333333,593.3274333333,0.0000000000,0.0000000000,True
2025-05-18,0.0000000000,0.0000000000,1984.5143992782,10800.0000000000,833.3333333333,833.0757601583,0.0000000000,0.0000000000,True
2025-05-19,0.0000000000,0.0000000000,1411.4528656531,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-05-20,0.0000000000,0.0000000000,1559.3151599042,10800.0000000000,833.3333333333,831.5733333333,0.0000000000,0.0000000000,True
2025-05-21,0.0000000000,0.0000000000,1736.0660090768,10800.0000000000,833.3333333333,811.0043333333,0.0000000000,0.0000000000,True
2025-05-22,0.0000000000,0.0000000000,1670.2501668489,10800.0000000000,833.3333333333,832.2686942667,0.0000000000,0.0000000000,True
2025-05-23,0.0000000000,0.0000000000,1975.3974454371,10800.0000000000,833.3333333333,551.3140666667,0.0000000000,0.0000000000,True
2025-05-24,0.0000000000,0.0000000000,2138.4912722919,10800.0000000000,833.3333333333,551.4284333333,0.0000000000,0.0000000000,True
2025-05-25,0.0000000000,0.0000000000,1545.4750466584,10800.0000000000,833.3333333333,810.7893500000,0.0000000000,0.0000000000,True
2025-05-26,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,824.9333333333,0.0000000000,0.0000000000,True
2025-05-27,0.0000000000,0.0000000000,1535.4209162010,10800.0000000000,833.3333333333,819.2750000000,0.0000000000,0.0000000000,True
2025-05-28,0.0000000000,0.0000000000,1543.7667533980,10800.0000000000,833.3333333333,825.7825333333,0.0000000000,0.0000000000,True
2025-05-29,0.0000000000,0.0000000000,1439.5687374009,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-05-30,0.0000000000,0.0000000000,1929.1917475142,10800.0000000000,833.3333333333,532.5197666667,0.0000000000,0.0000000000,True
2025-05-31,0.0000000000,0.0000000000,1769.7822943911,10800.0000000000,833.3333333333,551.2803500000,0.0000000000,0.0000000000,True
2025-06-01,0.0000000000,0.0000000000,1200.0000000000,9664.4672129946,833.3333333333,620.8420833333,0.0000000000,0.0000000000,True
2025-06-02,0.0000000000,0.0000000000,1200.0000000000,10501.0493326065,833.3333333333,683.4500000000,0.0000000000,0.0000000000,True
2025-06-03,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-04,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-05,0.0000000000,0.0000000000,1322.0220165776,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-06,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,633.1102333333,0.0000000000,0.0000000000,True
2025-06-07,0.0000000000,0.0000000000,1771.9902714765,10800.0000000000,833.3333333333,659.9410833333,0.0000000000,0.0000000000,True
2025-06-08,0.0000000000,0.0000000000,2429.1474135617,10800.0000000000,833.3333333333,776.3629043110,0.0000000000,0.0000000000,True
2025-06-09,0.0000000000,0.0000000000,1778.6357157528,10800.0000000000,833.3333333333,821.4942978149,0.0000000000,0.0000000000,True
2025-06-10,0.0000000000,0.0000000000,2354.0022211981,10800.0000000000,833.3333333333,757.5175099738,0.0000000000,0.0000000000,True
2025-06-11,0.0000000000,0.0000000000,1500.0000000000,10800.0000000000,833.3333333333,784.5115173152,0.0000000000,0.0000000000,True
2025-06-12,0.0000000000,0.0000000000,2340.5610373200,10800.0000000000,833.3333333333,776.3935734446,0.0000000000,0.0000000000,True
2025-06-13,0.0000000000,0.0000000000,2586.4842777778,10800.0000000000,833.3333333333,637.9376166667,0.0000000000,0.0000000000,True
2025-06-14,0.0000000000,0.0000000000,2561.4168888889,10800.0000000000,833.3333333333,655.4149666667,0.0000000000,0.0000000000,True
2025-06-15,0.0000000000,0.0000000000,2612.2808599751,10800.0000000000,833.3333333333,774.7783626838,0.0000000000,0.0000000000,True
2025-06-16,0.0000000000,0.0000000000,1826.9782267890,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-17,0.0000000000,0.0000000000,1897.0354804002,10800.0000000000,833.3333333333,833.1279040864,0.0000000000,0.0000000000,True
2025-06-18,0.0000000000,0.0000000000,1906.5857287827,10800.0000000000,833.3333333333,817.3176859502,0.0000000000,0.0000000000,True
2025-06-19,0.0000000000,0.0000000000,1583.9906957158,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-20,0.0000000000,0.0000000000,1942.7765031819,10800.0000000000,833.3333333333,636.1150000000,0.0000000000,0.0000000000,True
2025-06-21,0.0000000000,0.0000000000,1538.1770469426,10800.0000000000,833.3333333333,667.4907000000,0.0000000000,0.0000000000,True
2025-06-22,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-23,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-24,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-25,0.0000000000,0.0000000000,1244.6201718503,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-26,0.0000000000,0.0000000000,1302.7221279767,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-27,0.0000000000,0.0000000000,1236.0851648131,10800.0000000000,833.3333333333,641.4883333333,0.0000000000,0.0000000000,True
2025-06-28,0.0000000000,0.0000000000,1481.2682557380,10800.0000000000,833.3333333333,628.0102833333,0.0000000000,0.0000000000,True
2025-06-29,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-06-30,0.0000000000,0.0000000000,1342.6865448332,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-01,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-02,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-03,0.0000000000,0.0000000000,1200.0000000000,10451.4874773762,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-04,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,779.2083333333,0.0000000000,0.0000000000,True
2025-07-05,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,728.0928333333,0.0000000000,0.0000000000,True
2025-07-06,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-07,0.0000000000,0.0000000000,1660.9083173999,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-08,0.0000000000,0.0000000000,2855.2191750100,10800.0000000000,833.3333333333,735.4925691743,0.0000000000,0.0000000000,True
2025-07-09,0.0000000000,0.0000000000,2411.9353452993,10800.0000000000,833.3333333333,830.0963913520,0.0000000000,0.0000000000,True
2025-07-10,0.0000000000,0.0000000000,2110.4184257682,10800.0000000000,833.3333333333,804.5995685424,0.0000000000,0.0000000000,True
2025-07-11,0.0000000000,0.0000000000,2517.3103526289,10800.0000000000,833.3333333333,740.9250666667,0.0000000000,0.0000000000,True
2025-07-12,0.0000000000,0.0000000000,2197.3277983807,10800.0000000000,833.3333333333,725.1683500000,0.0000000000,0.0000000000,True
2025-07-13,0.0000000000,0.0000000000,2150.4702870624,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-14,0.0000000000,0.0000000000,1875.8457735745,10800.0000000000,833.3333333333,803.1570993732,0.0000000000,0.0000000000,True
2025-07-15,0.0000000000,0.0000000000,2829.5197903571,10800.0000000000,833.3333333333,759.6105662948,0.0000000000,0.0000000000,True
2025-07-16,0.0000000000,0.0000000000,2243.7104710003,10800.0000000000,833.3333333333,803.4298691023,0.0000000000,0.0000000000,True
2025-07-17,0.0000000000,0.0000000000,1975.1722292763,10800.0000000000,833.3333333333,787.7077657043,0.0000000000,0.0000000000,True
2025-07-18,0.0000000000,0.0000000000,2239.0761250900,10800.0000000000,833.3333333333,742.0443500000,0.0000000000,0.0000000000,True
2025-07-19,0.0000000000,0.0000000000,1644.6464891510,10800.0000000000,833.3333333333,741.6691333333,0.0000000000,0.0000000000,True
2025-07-20,0.0000000000,0.0000000000,1607.4955788683,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-21,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-22,0.0000000000,0.0000000000,1344.8964451674,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-23,0.0000000000,0.0000000000,1216.5489936155,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-24,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-25,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,714.6207500000,0.0000000000,0.0000000000,True
2025-07-26,0.0000000000,0.0000000000,1421.2086062220,10800.0000000000,833.3333333333,730.4740333333,0.0000000000,0.0000000000,True
2025-07-27,0.0000000000,0.0000000000,1348.3453366347,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-28,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,821.8167865790,0.0000000000,0.0000000000,True
2025-07-29,0.0000000000,0.0000000000,1313.0474849790,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-30,0.0000000000,0.0000000000,1483.6287068796,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-07-31,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-01,0.0000000000,0.0000000000,1610.6246239898,10800.0000000000,833.3333333333,725.0833333333,0.0000000000,0.0000000000,True
2025-08-02,0.0000000000,0.0000000000,1703.0650870530,10800.0000000000,833.3333333333,720.1400000000,0.0000000000,0.0000000000,True
2025-08-03,0.0000000000,0.0000000000,1278.6762387378,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-04,0.0000000000,0.0000000000,1635.3164806881,10800.0000000000,833.3333333333,827.3703288278,0.0000000000,0.0000000000,True
2025-08-05,0.0000000000,0.0000000000,1799.4901460243,10800.0000000000,833.3333333333,820.1572795953,0.0000000000,0.0000000000,True
2025-08-06,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,809.3210369533,0.0000000000,0.0000000000,True
2025-08-07,0.0000000000,0.0000000000,1597.9150697303,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-08,0.0000000000,0.0000000000,1872.4976481482,10800.0000000000,833.3333333333,720.2655166667,0.0000000000,0.0000000000,True
2025-08-09,0.0000000000,0.0000000000,1883.6318185837,10800.0000000000,833.3333333333,700.3216666667,0.0000000000,0.0000000000,True
2025-08-10,0.0000000000,0.0000000000,1605.9307131478,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-11,0.0000000000,0.0000000000,1295.1342071327,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-12,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-13,0.0000000000,0.0000000000,1610.6990486572,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-14,0.0000000000,0.0000000000,1365.6445812680,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-15,0.0000000000,0.0000000000,1879.5200534298,10800.0000000000,833.3333333333,707.0260333333,0.0000000000,0.0000000000,True
2025-08-16,0.0000000000,0.0000000000,1361.3370476739,10800.0000000000,833.3333333333,731.8950000000,0.0000000000,0.0000000000,True
2025-08-17,0.0000000000,0.0000000000,1414.2950140902,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-18,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-19,0.0000000000,0.0000000000,1608.1221213172,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-20,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-21,0.0000000000,0.0000000000,1488.6757666136,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-22,0.0000000000,0.0000000000,1404.2212439169,10800.0000000000,833.3333333333,751.1733333333,0.0000000000,0.0000000000,True
2025-08-23,0.0000000000,0.0000000000,1796.3938703704,10800.0000000000,833.3333333333,698.8283333333,0.0000000000,0.0000000000,True
2025-08-24,0.0000000000,0.0000000000,1651.6966226892,10800.0000000000,833.3333333333,830.6110516384,0.0000000000,0.0000000000,True
2025-08-25,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True
2025-08-26,0.0000000000,0.0000000000,1684.0723933759,10800.0000000000,833.3333333333,823.3113933867,0.0000000000,0.0000000000,True
