date,t,price,plan,adjusted,charge,discharge,emergency,spill,soc_end
2025-02-01,28,0.409400,542.446603,542.446603,0.000000,0.000000,0.000000,39.599853,10800.000000
2025-02-01,29,0.405200,500.402047,500.402047,0.000000,0.000000,0.000000,0.760380,10800.000000
2025-02-01,30,0.389600,539.070429,539.070429,0.000000,0.000000,0.000000,50.286846,10800.000000
2025-02-01,31,0.390800,556.304659,556.304659,0.000000,0.000000,0.000000,57.789226,10800.000000
2025-02-01,32,0.382100,564.576143,564.576143,0.000000,0.000000,0.000000,35.352809,10800.000000
2025-02-01,33,0.347500,591.515279,591.515279,0.000000,0.000000,0.000000,44.104962,10800.000000
2025-02-01,34,0.518200,0.000000,0.000000,0.000000,531.181167,0.000000,0.000000,10209.798704
2025-02-01,35,0.810200,0.000000,0.000000,0.000000,510.983333,0.000000,0.000000,9642.039444
2025-02-01,36,0.875600,0.000000,0.000000,0.000000,535.187183,0.000000,0.000000,9047.387019
2025-02-01,37,0.818000,0.000000,0.000000,0.000000,533.355333,0.000000,0.000000,8454.769981
2025-02-01,38,0.770800,0.000000,0.000000,0.000000,504.520000,0.000000,0.000000,7894.192204
2025-02-01,39,0.771500,0.000000,0.000000,0.000000,519.553683,0.000000,0.000000,7316.910333
2025-02-01,40,0.818100,0.000000,0.000000,0.000000,551.480083,0.000000,0.000000,6704.154685
2025-02-01,41,0.867800,0.000000,0.000000,0.000000,552.041667,0.000000,0.000000,6090.775056
2025-02-01,42,0.864000,0.000000,0.000000,0.000000,514.558050,0.000000,0.000000,5519.043889
2025-02-01,43,0.823700,0.000000,0.000000,0.000000,447.908550,0.000000,0.000000,5021.367722
2025-02-01,44,0.765400,0.000000,0.000000,0.000000,389.424167,0.000000,0.000000,4588.674204
2025-02-01,45,0.725800,0.000000,0.000000,0.000000,377.653750,0.000000,0.000000,4169.058926
2025-02-01,46,0.869700,0.000000,0.000000,0.000000,361.161350,0.000000,0.000000,3767.768537
2025-02-01,47,1.078300,0.000000,0.000000,0.000000,299.922917,0.000000,0.000000,3434.520852
2025-02-01,48,1.044800,0.000000,0.000000,0.000000,202.226233,0.000000,0.000000,3209.825037
2025-02-01,49,0.966700,0.000000,0.000000,0.000000,129.792600,0.000000,0.000000,3065.611037
2025-02-01,50,0.942900,0.000000,0.000000,0.000000,86.284583,0.000000,0.000000,2969.739278
2025-02-01,51,0.893000,0.000000,0.000000,0.000000,35.969150,0.000000,0.000000,2929.773556
2025-02-01,52,0.926600,0.000000,0.000000,0.000000,62.453933,0.000000,0.000000,2860.380296
2025-02-01,53,0.999500,0.000000,0.000000,0.000000,115.176667,0.000000,0.000000,2732.406222
2025-02-01,54,0.941500,0.000000,0.000000,0.000000,45.824117,0.000000,0.000000,2681.490537
2025-02-01,55,0.882500,0.000000,0.000000,31.360500,0.000000,0.000000,0.000000,2709.714987
2025-02-01,56,0.892900,0.000000,0.000000,61.700833,0.000000,0.000000,0.000000,2765.245737
2025-02-01,57,0.905900,0.000000,0.000000,105.108117,0.000000,0.000000,0.000000,2859.843042
2025-02-01,58,0.858100,0.000000,0.000000,170.197250,0.000000,0.000000,0.000000,3013.020567
2025-02-01,59,0.808400,0.000000,0.000000,215.430417,0.000000,0.000000,0.000000,3206.907942
2025-02-01,60,0.860500,0.000000,0.000000,200.417633,0.000000,0.000000,0.000000,3387.283812
2025-02-01,61,0.829200,0.000000,0.000000,226.920183,0.000000,0.000000,0.000000,3591.511977
2025-02-01,62,0.744600,0.000000,0.000000,292.225417,0.000000,0.000000,0.000000,3854.514852
2025-02-01,63,0.798200,0.000000,0.000000,301.087733,0.000000,0.000000,0.000000,4125.493812
2025-02-01,64,0.691700,0.000000,0.000000,343.217400,0.000000,0.000000,0.000000,4434.389472
2025-02-01,65,0.438000,0.000000,0.000000,407.350000,0.000000,0.000000,0.000000,4801.004472
2025-02-01,66,0.367100,-0.000000,0.000000,388.483467,0.000000,0.000000,0.000000,5150.639592
2025-02-01,67,0.341900,0.000000,0.000000,395.240067,0.000000,0.000000,0.000000,5506.355652
2025-02-01,68,0.308000,0.000000,0.000000,444.527500,0.000000,0.000000,0.000000,5906.430402
2025-02-01,69,0.356300,0.000000,0.000000,444.107100,0.000000,0.000000,0.000000,6306.126792
2025-02-01,70,0.349900,0.000000,0.000000,448.267333,0.000000,0.000000,0.000000,6709.567392
2025-02-01,71,0.297900,0.000000,0.000000,460.622917,0.000000,0.000000,0.000000,7124.128017
2025-02-01,72,0.352800,0.000000,0.000000,428.641817,0.000000,0.000000,0.000000,7509.905652
2025-02-01,73,0.421400,0.000000,0.000000,426.387267,0.000000,0.000000,0.000000,7893.654192
2025-02-01,74,0.407700,264.447573,0.000000,458.390833,0.000000,0.000000,0.000000,8306.205942
2025-02-01,75,0.335900,490.272354,0.000000,450.983600,0.000000,0.000000,0.000000,8712.091182
2025-02-01,76,0.454100,0.000000,0.000000,425.654383,0.000000,0.000000,0.000000,9095.180127
2025-02-01,77,0.688400,0.000000,0.000000,413.543333,0.000000,0.000000,0.000000,9467.369127
2025-02-01,78,0.716800,0.000000,0.000000,421.648683,0.000000,0.000000,0.000000,9846.852942
2025-02-01,79,0.719400,0.000000,0.000000,422.724433,0.000000,0.000000,0.000000,10227.304932
2025-02-01,80,0.737500,0.000000,0.000000,410.267917,0.000000,0.000000,0.000000,10596.546057
2025-02-01,81,0.641300,0.000000,0.000000,226.059937,0.000000,0.000000,166.415780,10800.000000
2025-02-01,82,0.676100,0.000000,0.000000,0.000000,0.000000,0.000000,323.707133,10800.000000
2025-02-01,83,0.822500,0.000000,0.000000,0.000000,0.000000,0.000000,233.542500,10800.000000
2025-02-01,84,0.811100,0.000000,0.000000,0.000000,0.000000,0.000000,202.900033,10800.000000
2025-02-01,85,0.806100,0.000000,0.000000,0.000000,0.000000,0.000000,166.268817,10800.000000
2025-02-01,86,0.872700,0.000000,0.000000,0.000000,0.000000,0.000000,116.588333,10800.000000
2025-02-01,87,0.871700,0.000000,0.000000,0.000000,0.000000,0.000000,112.444317,10800.000000
2025-02-01,88,0.705400,0.000000,0.000000,0.000000,0.000000,0.000000,93.767233,10800.000000
2025-02-01,89,0.514700,143.729873,0.000000,0.000000,0.000000,0.000000,35.801667,10800.000000
2025-02-01,90,0.557500,414.136488,56.874680,0.000000,0.000000,0.000000,28.445530,10800.000000
2025-02-01,91,0.660600,220.426828,93.591159,0.000000,4.342908,0.000000,0.000000,10795.174546
2025-02-01,92,0.688000,235.849536,142.280671,0.000000,15.736829,0.000000,0.000000,10777.689181
2025-02-01,93,0.661700,299.423048,178.427033,0.000000,4.733317,0.000000,0.000000,10772.429940
2025-02-01,94,0.646500,339.113021,238.567965,30.633400,0.000000,0.000000,13.796515,10800.000000
2025-02-01,95,0.666700,394.987366,296.649080,0.000000,0.000000,0.000000,76.830330,10800.000000
2025-02-01,96,0.695600,407.285552,302.811177,0.000000,0.000000,0.000000,29.902827,10800.000000
2025-02-01,97,0.703200,417.178913,334.557110,0.000000,0.000000,0.000000,15.962560,10800.000000
2025-02-01,98,0.704100,468.398765,389.775900,0.000000,0.000000,0.000000,29.031734,10800.000000
2025-02-01,99,0.735700,499.338140,440.279629,0.000000,0.000000,0.000000,15.512363,10800.000000
2025-02-01,100,0.746600,469.399199,424.378553,0.000000,1.727997,0.000000,0.000000,10798.080003
2025-02-01,101,0.738300,410.665231,381.574822,0.000000,5.498928,0.000000,0.000000,10791.970083
2025-02-01,102,0.764200,444.747036,397.245332,0.000000,20.400752,0.000000,0.000000,10769.302581
2025-02-01,103,0.787000,458.543483,431.132116,0.000000,8.648684,0.000000,0.000000,10759.692932
2025-02-01,104,0.775000,448.468672,439.066754,2.930087,0.000000,0.000000,0.000000,10762.330010
2025-02-01,105,0.755700,467.646388,467.646388,22.340671,0.000000,0.000000,0.000000,10782.436615
2025-02-01,106,0.869200,395.191958,395.191958,0.000000,44.700675,0.000000,0.000000,10732.769198
2025-02-01,107,1.066200,0.000000,0.000000,0.000000,428.470000,0.000000,0.000000,10256.691420
2025-02-01,108,1.146500,0.000000,0.000000,0.000000,454.135050,0.000000,0.000000,9752.096920
2025-02-01,109,1.165300,0.000000,0.000000,0.000000,472.265317,0.000000,0.000000,9227.357679
2025-02-01,110,1.164400,0.000000,0.000000,0.000000,454.168333,0.000000,0.000000,8722.726198
2025-02-01,111,1.126500,0.000000,0.000000,0.000000,418.372633,0.000000,0.000000,8257.867716
2025-02-01,112,1.113400,0.000000,0.000000,0.000000,414.082233,0.000000,0.000000,7797.776346
2025-02-01,113,1.131200,0.000000,0.000000,0.000000,432.138333,0.000000,0.000000,7317.622642
2025-02-01,114,1.129200,0.000000,0.000000,0.000000,424.014117,0.000000,0.000000,6846.495846
2025-02-01,115,1.133000,0.000000,0.000000,0.000000,442.412467,0.000000,0.000000,6354.926438
2025-02-01,116,1.138200,0.000000,0.000000,0.000000,483.746667,0.000000,0.000000,5817.430142
2025-02-01,117,1.110300,0.000000,0.000000,0.000000,481.184467,0.000000,0.000000,5282.780735
2025-02-01,118,1.092900,0.000000,0.000000,0.000000,444.765933,0.000000,0.000000,4788.596364
2025-02-01,119,1.104100,0.000000,0.000000,0.000000,418.095000,0.000000,0.000000,4324.046364
2025-02-01,120,1.120400,0.000000,0.000000,0.000000,436.740517,0.000000,0.000000,3838.779124
2025-02-01,121,1.134400,0.000000,0.000000,0.000000,452.697850,0.000000,0.000000,3335.781513
2025-02-01,122,1.159700,0.000000,0.000000,0.000000,449.968333,0.000000,0.000000,2835.816698
2025-02-01,123,1.176600,0.000000,0.000000,0.000000,455.066700,0.000000,0.000000,2330.187031
2025-02-01,124,0.986400,0.000000,0.000000,0.000000,454.012367,0.000000,0.000000,1825.728846
2025-02-01,125,0.724000,516.988107,516.988107,57.583107,0.000000,0.000000,0.000000,1877.553642
2025-02-01,126,0.748100,490.332104,490.332104,0.000000,7.088663,0.000000,0.000000,1869.677350
2025-02-01,127,0.812900,460.736874,460.736874,0.000000,42.546259,0.000000,0.000000,1822.403729
2025-02-01,128,0.814400,463.307006,463.307006,0.000000,14.249661,0.000000,0.000000,1806.570773
2025-02-01,129,0.849700,480.878157,480.878157,1.742207,0.000000,0.000000,0.000000,1808.138760
2025-02-01,130,0.653100,456.775234,456.775234,6.571134,0.000000,0.000000,0.000000,1814.052780
2025-02-01,131,0.320500,1237.717417,1236.046239,833.333333,0.000000,0.000000,10.627906,2564.052780
2025-02-01,132,0.254200,1226.468407,1226.468407,833.333333,0.000000,0.000000,21.365257,3314.052780
2025-02-01,133,0.273000,1235.194266,1235.194266,833.333333,0.000000,0.000000,38.282716,4064.052780
2025-02-01,134,0.277400,1257.740719,1256.489670,833.333333,0.000000,0.000000,63.999670,4814.052780
2025-02-01,135,0.350100,1249.472868,1249.472868,833.333333,0.000000,0.000000,34.088818,5564.052780
2025-02-01,136,0.378000,1220.571817,1220.571817,803.403401,0.000000,0.000000,0.000000,6287.115841
2025-02-01,137,0.346500,1205.672673,1205.672673,773.876007,0.000000,0.000000,0.000000,6983.604247
2025-02-01,138,0.353400,1224.984906,1224.984906,818.519956,0.000000,0.000000,0.000000,7720.272207
2025-02-01,139,0.349700,1216.825357,1216.825357,815.865491,0.000000,0.000000,0.000000,8454.551149
2025-02-01,140,0.324500,461.299464,461.299464,51.354464,0.000000,0.000000,0.000000,8500.770166
2025-02-01,141,0.329300,440.370665,440.370665,53.133965,0.000000,0.000000,0.000000,8548.590735
2025-02-01,142,0.359200,490.064595,490.064595,35.354445,0.000000,0.000000,0.000000,8580.409735
2025-02-01,143,0.403800,0.000000,0.000000,0.000000,580.823333,0.000000,0.000000,7935.050476
2025-02-02,0,0.452300,673.923954,673.923954,75.259904,0.000000,0.000000,0.000000,8002.784390
2025-02-02,1,0.455900,654.656848,654.656848,72.922365,0.000000,0.000000,0.000000,8068.414518
2025-02-02,2,0.426400,1435.064756,1435.064756,833.333333,0.000000,0.000000,17.138089,8818.414518
2025-02-02,3,0.425100,1420.752403,1420.752403,833.333333,0.000000,0.000000,1.316203,9568.414518
2025-02-02,4,0.429200,672.237136,672.237136,85.040269,0.000000,0.000000,0.000000,9644.950761
2025-02-02,5,0.447800,667.246674,667.246674,71.173341,0.000000,0.000000,0.000000,9709.006768
2025-02-02,6,0.503200,648.148092,648.148092,36.093275,0.000000,0.000000,0.000000,9741.490715
2025-02-02,7,0.467200,681.772240,681.772240,83.447940,0.000000,0.000000,0.000000,9816.593861
2025-02-02,8,0.389000,689.930183,689.930183,117.696850,0.000000,0.000000,0.000000,9922.521026
2025-02-02,9,0.446200,633.773932,633.773932,42.121199,0.000000,0.000000,0.000000,9960.430105
2025-02-02,10,0.477800,631.430665,631.430665,7.134965,0.000000,0.000000,0.000000,9966.851574
2025-02-02,11,0.433200,669.226171,669.226171,40.561171,0.000000,0.000000,0.000000,10003.356628
2025-02-02,12,0.426200,680.181452,680.181452,81.107335,0.000000,0.000000,0.000000,10076.353230
2025-02-02,13,0.441200,691.070068,691.070068,79.209485,0.000000,0.000000,0.000000,10147.641766
2025-02-02,14,0.441800,676.366360,676.366360,29.228027,0.000000,0.000000,0.000000,10173.946990
2025-02-02,15,0.424500,661.559648,661.559648,43.024414,0.000000,0.000000,0.000000,10212.668963
2025-02-02,16,0.453300,713.205412,713.205412,80.362895,0.000000,0.000000,0.000000,10284.995569
2025-02-02,17,0.492200,691.521247,691.521247,8.779581,0.000000,0.000000,0.000000,10292.897191
2025-02-02,18,0.443300,689.460561,689.460561,39.169295,0.000000,0.000000,0.000000,10328.149556
2025-02-02,19,0.421900,712.355986,712.355986,87.072286,0.000000,0.000000,0.000000,10406.514614
2025-02-02,20,0.471400,782.425670,782.425670,133.599004,0.000000,0.000000,0.000000,10526.753717
2025-02-02,21,0.512100,705.929802,705.929802,38.692835,0.000000,0.000000,0.000000,10561.577269
2025-02-02,22,0.483600,675.841941,675.841941,17.286441,0.000000,0.000000,0.000000,10577.135066
2025-02-02,23,0.437600,695.762790,695.762790,58.107790,0.000000,0.000000,0.000000,10629.432076
2025-02-02,24,0.477600,695.769931,695.769931,59.115348,0.000000,0.000000,0.000000,10682.635889
2025-02-02,25,0.496400,696.695577,696.695577,50.788910,0.000000,0.000000,0.000000,10728.345909
2025-02-02,26,0.472300,692.468075,692.468075,39.503075,0.000000,0.000000,0.000000,10763.898676
2025-02-02,27,0.486500,698.232212,698.232212,40.112582,0.000000,0.000000,1.864146,10800.000000
2025-02-02,28,0.480800,691.561440,691.561440,0.000000,0.000000,0.000000,26.174340,10800.000000
2025-02-02,29,0.453100,684.018334,684.018334,0.000000,0.000000,0.000000,2.985000,10800.000000
2025-02-02,30,0.467800,696.000337,696.000337,0.000000,0.000000,0.000000,4.979570,10800.000000
2025-02-02,31,0.482300,713.955592,713.955592,0.000000,0.000000,0.000000,34.735625,10800.000000
2025-02-02,32,0.439100,713.603195,713.603195,0.000000,0.000000,0.000000,65.656529,10800.000000
2025-02-02,33,0.369700,1516.256766,1516.256766,0.000000,0.000000,0.000000,882.762066,10800.000000
2025-02-02,34,0.584900,779.903714,779.903714,0.000000,0.000000,0.000000,56.165647,10800.000000
2025-02-02,35,0.963600,885.381503,885.381503,0.000000,0.000000,0.000000,29.848169,10800.000000
2025-02-02,36,1.048800,887.302249,821.044943,0.000000,46.204574,0.000000,0.000000,10748.661585
2025-02-02,37,1.038500,877.396794,851.608371,0.000000,3.060446,0.000000,0.000000,10745.261089
2025-02-02,38,1.071400,299.083137,299.083137,0.000000,574.418529,0.000000,0.000000,10107.018279
2025-02-02,39,1.074900,856.596511,843.526851,0.000000,32.485516,0.000000,0.000000,10070.923261
2025-02-02,40,1.044600,847.135325,808.790386,0.000000,25.962947,0.000000,0.000000,10042.075542
2025-02-02,41,0.986900,850.529688,649.267294,0.000000,118.653956,0.000000,0.000000,9910.237813
2025-02-02,42,0.916400,776.824219,776.824219,41.327236,0.000000,0.000000,0.000000,9947.432326
2025-02-02,43,0.911700,757.548728,757.548728,48.874594,0.000000,0.000000,0.000000,9991.419460
2025-02-02,44,0.916800,719.171157,719.171157,62.594491,0.000000,0.000000,0.000000,10047.754502
2025-02-02,45,0.837900,1434.879892,1429.033237,829.986687,0.000000,0.000000,0.000000,10794.742520
2025-02-02,46,1.009400,699.071719,699.071719,5.841644,0.000000,0.000000,24.582508,10800.000000
2025-02-02,47,1.347300,82.934567,82.934567,0.000000,728.214600,0.000000,0.000000,9990.872667
2025-02-02,48,1.399800,12.865615,12.865615,0.000000,809.965735,0.000000,0.000000,9090.910739
2025-02-02,49,1.342700,0.000000,0.000000,0.000000,758.875867,0.000000,0.000000,8247.715331
2025-02-02,50,1.317200,0.000000,0.000000,0.000000,692.566250,0.000000,0.000000,7478.197276
2025-02-02,51,1.280600,0.000000,0.000000,0.000000,640.127500,0.000000,0.000000,6766.944498
2025-02-02,52,1.243800,0.000000,0.000000,0.000000,586.084300,0.000000,0.000000,6115.739720
2025-02-02,53,1.225600,0.000000,0.000000,0.000000,521.202917,0.000000,0.000000,5536.625368
2025-02-02,54,1.230600,0.000000,0.000000,0.000000,454.838833,0.000000,0.000000,5031.248887
2025-02-02,55,1.235500,-0.000000,0.000000,0.000000,413.783567,0.000000,0.000000,4571.489368
2025-02-02,56,1.201300,-0.000000,0.000000,0.000000,374.282500,0.000000,0.000000,4155.619924
2025-02-02,57,1.114100,-0.000000,0.000000,0.000000,288.972717,0.000000,0.000000,3834.539128
2025-02-02,58,1.089300,0.000000,0.000000,0.000000,231.405400,0.000000,0.000000,3577.422016
2025-02-02,59,1.138600,0.000000,0.000000,0.000000,222.362917,0.000000,0.000000,3330.352109
2025-02-02,60,1.153900,0.000000,0.000000,0.000000,210.759533,0.000000,0.000000,3096.174850
2025-02-02,61,1.097000,0.000000,0.000000,0.000000,192.033283,0.000000,0.000000,2882.804535
2025-02-02,62,1.037600,0.000000,0.000000,0.000000,165.075000,0.000000,0.000000,2699.387868
2025-02-02,63,1.053300,0.000000,0.000000,0.000000,126.608650,0.000000,0.000000,2558.711591
2025-02-02,64,0.914800,155.035615,155.035615,55.235365,0.000000,0.000000,0.000000,2608.423419
2025-02-02,65,0.680600,970.604844,864.118376,778.654626,0.000000,0.000000,0.000000,3309.212583
2025-02-02,66,0.657800,973.592822,843.265650,782.744734,0.000000,0.000000,0.000000,4013.682843
2025-02-02,67,0.694300,984.781066,849.927255,825.882538,0.000000,0.000000,0.000000,4756.977127
2025-02-02,68,0.672700,1001.452026,833.641014,819.236848,0.000000,0.000000,0.000000,5494.290290
2025-02-02,69,0.626500,938.157023,796.689929,741.644246,0.000000,0.000000,0.000000,6161.770111
2025-02-02,70,0.577000,924.805531,747.334185,759.951519,0.000000,0.000000,0.000000,6845.726478
2025-02-02,71,0.555600,904.192894,713.347930,833.333333,0.000000,0.000000,13.417514,7595.726478
2025-02-02,72,0.590100,895.314220,749.344433,833.333333,0.000000,0.000000,2.647833,8345.726478
2025-02-02,73,0.634400,887.774747,756.903690,778.798023,0.000000,0.000000,0.000000,9046.644699
2025-02-02,74,0.610800,885.617823,750.894026,790.432776,0.000000,0.000000,0.000000,9758.034197
2025-02-02,75,0.519000,914.883966,758.040502,833.333333,0.000000,0.000000,8.635586,10508.034197
2025-02-02,76,0.694100,890.121579,201.188305,260.362371,0.000000,0.000000,0.000000,10742.360331
2025-02-02,77,1.028300,148.966429,40.274710,20.812210,0.000000,0.000000,0.000000,10761.091321
2025-02-02,78,1.058700,151.990264,50.961253,5.491419,0.000000,0.000000,0.000000,10766.033598
2025-02-02,79,0.996500,161.331889,52.666866,25.895683,0.000000,0.000000,0.000000,10789.339713
2025-02-02,80,1.009100,165.518768,91.933184,11.844764,0.000000,0.000000,57.512587,10800.000000
2025-02-02,81,1.044500,213.176993,141.862933,0.000000,0.000000,0.000000,63.400849,10800.000000
2025-02-02,82,1.052000,0.000000,0.000000,0.000000,105.300150,0.000000,0.000000,10682.999833
2025-02-02,83,1.036900,0.000000,0.000000,0.000000,99.861667,0.000000,0.000000,10572.042426
2025-02-02,84,1.044100,0.000000,0.000000,0.000000,146.230067,0.000000,0.000000,10409.564574
2025-02-02,85,1.063900,0.000000,0.000000,0.000000,200.453550,0.000000,0.000000,10186.838407
2025-02-02,86,1.088900,0.000000,0.000000,0.000000,230.097083,0.000000,0.000000,9931.174981
2025-02-02,87,1.102600,0.000000,0.000000,0.000000,252.989850,0.000000,0.000000,9650.075148
2025-02-02,88,0.995100,0.000000,0.000000,0.000000,306.117450,0.000000,0.000000,9309.944648
2025-02-02,89,0.820500,1184.467672,1184.467672,811.306422,0.000000,0.000000,0.000000,10040.120428
2025-02-02,90,0.769600,1247.360229,1247.360229,833.333333,0.000000,0.000000,8.795529,10790.120428
2025-02-02,91,0.824500,1207.146657,550.999197,10.977302,0.000000,0.000000,89.244279,10800.000000
2025-02-02,92,0.891400,1357.233756,1078.117611,0.000000,0.000000,0.000000,558.080945,10800.000000
2025-02-02,93,0.893300,647.272619,647.272619,0.000000,0.000000,0.000000,71.925802,10800.000000
2025-02-02,94,0.902400,675.974005,675.974005,0.000000,0.000000,0.000000,37.792355,10800.000000
2025-02-02,95,0.931100,710.736323,710.736323,0.000000,0.000000,0.000000,10.647156,10800.000000
2025-02-02,96,0.929500,757.946914,757.946914,0.000000,0.000000,0.000000,29.085147,10800.000000
2025-02-02,97,0.978900,798.123822,798.123822,0.000000,0.000000,0.000000,22.503722,10800.000000
2025-02-02,98,1.059100,832.251402,832.251402,0.000000,6.319848,0.000000,0.000000,10792.977947
2025-02-02,99,1.058200,895.169925,895.169925,7.802281,0.000000,0.000000,22.409993,10800.000000
2025-02-02,100,1.037300,938.319475,938.319475,0.000000,0.000000,0.000000,45.104442,10800.000000
2025-02-02,101,1.042200,966.869165,966.869165,0.000000,0.000000,0.000000,25.302082,10800.000000
2025-02-02,102,1.059800,977.484716,977.484716,0.000000,8.151551,0.000000,0.000000,10790.942721
2025-02-02,103,1.081700,995.111410,995.111410,0.000000,10.265490,0.000000,0.000000,10779.536621
2025-02-02,104,1.078200,1036.521607,1030.502319,3.583986,0.000000,0.000000,0.000000,10782.762209
2025-02-02,105,1.043300,1075.067941,1075.067941,19.153101,0.000000,0.000000,5.650656,10800.000000
2025-02-02,106,1.143000,936.897248,936.897248,0.000000,0.000000,0.000000,34.794182,10800.000000
2025-02-02,107,1.307500,716.194937,716.194937,0.000000,0.000000,0.000000,35.818270,10800.000000
2025-02-02,108,1.291300,718.317770,659.531484,0.000000,23.038566,0.000000,0.000000,10774.401593
2025-02-02,109,1.258300,737.913112,698.487514,0.000000,46.929403,0.000000,0.000000,10722.257812
2025-02-02,110,1.279900,722.623558,689.497152,0.000000,65.779515,0.000000,0.000000,10649.169462
2025-02-02,111,1.263500,727.035314,703.516080,0.000000,51.086370,0.000000,0.000000,10592.406829
2025-02-02,112,1.248100,255.515101,217.891745,0.000000,519.574255,0.000000,0.000000,10015.102100
2025-02-02,113,1.261100,0.000000,0.000000,0.000000,720.628333,0.000000,0.000000,9214.403952
2025-02-02,114,1.280900,0.000000,0.000000,0.000000,734.142800,0.000000,0.000000,8398.689730
2025-02-02,115,1.278500,0.000000,0.000000,0.000000,718.803033,0.000000,0.000000,7600.019693
2025-02-02,116,1.263200,0.000000,0.000000,0.000000,688.355000,0.000000,0.000000,6835.180804
2025-02-02,117,1.266500,0.000000,0.000000,0.000000,714.805933,0.000000,0.000000,6040.951989
2025-02-02,118,1.254000,0.000000,0.000000,0.000000,724.814517,0.000000,0.000000,5235.602526
2025-02-02,119,1.236600,0.000000,0.000000,0.000000,705.315000,0.000000,0.000000,4451.919193
2025-02-02,120,1.259200,0.000000,0.000000,0.000000,714.353850,0.000000,0.000000,3658.192693
2025-02-02,121,1.254000,0.000000,0.000000,0.000000,707.176050,0.000000,0.000000,2872.441526
2025-02-02,122,1.236200,0.000000,0.000000,0.000000,689.720000,0.000000,0.000000,2106.085971
2025-02-02,123,1.267600,0.000000,0.000000,0.000000,715.115017,0.000000,0.000000,1311.513730
2025-02-02,124,1.160000,721.997586,686.416348,0.000000,32.818002,0.000000,0.000000,1275.049284
2025-02-02,125,0.965500,728.170680,728.170680,32.840680,0.000000,0.000000,0.000000,1304.605896
2025-02-02,126,0.939600,727.742092,727.742092,26.170425,0.000000,0.000000,0.000000,1328.159278
2025-02-02,127,0.942300,732.015103,732.015103,24.312636,0.000000,0.000000,0.000000,1350.040651
2025-02-02,128,0.931700,739.006091,735.628543,27.941877,0.000000,0.000000,0.000000,1375.188340
2025-02-02,129,0.970500,740.393747,740.393747,22.102997,0.000000,0.000000,0.000000,1395.081038
2025-02-02,130,0.760000,681.061131,681.061131,17.354631,0.000000,0.000000,0.000000,1410.700206
2025-02-02,131,0.412200,1381.577828,1371.599801,804.848134,0.000000,0.000000,0.000000,2135.063526
2025-02-02,132,0.373500,1378.598144,1369.797281,833.333333,0.000000,0.000000,0.042281,2885.063526
